creator_id,performance_month,uploads,views,watch_hours,new_subscribers
CR0054,2025-01,5,110852,7978.4,757
CR0054,2025-02,9,114631,8201.7,559
CR0054,2025-03,9,97259,12789.8,564
CR0054,2025-04,6,129602,19185.4,631
CR0054,2025-05,4,83725,11273.5,1064
CR0054,2025-06,11,78231,6776.2,1082
CR0054,2025-07,4,124568,11044.0,980
CR0054,2025-08,5,71551,8594.0,871
CR0054,2025-09,5,93188,10128.7,402
CR0054,2025-10,5,115908,9236.0,714
CR0054,2025-11,6,62220,6511.3,827
CR0054,2025-12,5,160499,14099.6,2264
CR0055,2025-01,6,93257,12286.5,924
CR0055,2025-02,5,113219,14910.9,836
CR0055,2025-03,5,72673,7043.0,562
CR0055,2025-04,14,142181,13658.3,1808
CR0055,2025-05,8,131757,10249.9,1244
CR0055,2025-06,4,144926,20579.0,1887
CR0055,2025-07,3,114344,13262.5,1341
CR0055,2025-08,6,102744,12961.5,439
CR0055,2025-09,4,105612,6290.1,897
CR0055,2025-10,4,126984,15921.7,1253
CR0055,2025-11,6,114331,7621.8,1542
CR0055,2025-12,5,109536,9992.0,1617
CR0056,2025-01,4,24816,1640.0,355
CR0056,2025-02,0,0,0.0,0
CR0056,2025-03,4,27220,2711.4,313
CR0056,2025-04,0,0,0.0,0
CR0056,2025-05,2,34432,3838.1,339
CR0056,2025-06,3,17672,2070.9,132
CR0056,2025-07,0,0,0.0,0
CR0056,2025-08,0,0,0.0,0
CR0056,2025-09,3,26746,1956.8,202
CR0056,2025-10,7,27104,2019.4,110
CR0056,2025-11,7,22287,2297.2,286
CR0056,2025-12,4,37437,2585.5,451
CR0057,2025-01,7,180945,19234.8,972
CR0057,2025-02,5,180998,23461.2,2380
CR0057,2025-03,11,243274,27917.6,1642
CR0057,2025-04,7,197070,18899.8,2695
CR0057,2025-05,6,146911,10052.8,1350
CR0057,2025-06,10,361294,51645.0,4651
CR0057,2025-07,8,201279,26103.7,971
CR0057,2025-08,0,0,0.0,0
CR0057,2025-09,7,211625,26850.9,1776
CR0057,2025-10,9,356994,48810.9,5244
CR0057,2025-11,11,286534,23913.2,1387
CR0057,2025-12,7,187179,11910.7,2592
CR0058,2025-01,8,39034,4884.9,512
CR0058,2025-02,4,39122,3409.2,341
CR0058,2025-03,4,40178,3231.8,282
CR0058,2025-04,7,54028,6488.7,576
CR0058,2025-05,8,49492,3498.8,498
CR0058,2025-06,4,67480,5192.6,414
CR0058,2025-07,0,0,0.0,0
CR0058,2025-08,6,72561,7891.2,623
CR0058,2025-09,0,0,0.0,0
CR0058,2025-10,4,87350,5669.5,427
CR0058,2025-11,6,58821,3557.5,288
CR0058,2025-12,6,56787,5153.0,850
CR0059,2025-01,3,33398,2633.7,344
CR0059,2025-02,6,48250,4077.6,664
CR0059,2025-03,5,56631,7773.3,664
CR0059,2025-04,9,47525,4365.3,687
CR0059,2025-05,7,82615,12269.3,878
CR0059,2025-06,4,56281,3942.9,323
CR0059,2025-07,4,105207,10284.8,793
CR0059,2025-08,8,31285,3061.9,331
CR0059,2025-09,4,59738,7666.3,290
CR0059,2025-10,6,42037,4755.9,627
CR0059,2025-11,9,44082,4154.7,430
CR0059,2025-12,5,74139,11120.1,645
CR0060,2025-01,5,60151,7565.4,250
CR0060,2025-02,0,0,0.0,0
CR0060,2025-03,5,50296,3440.4,346
CR0060,2025-04,6,45429,5941.5,639
CR0060,2025-05,5,57111,4481.0,376
CR0060,2025-06,3,37600,5528.7,484
CR0060,2025-07,6,68422,7638.9,842
CR0060,2025-08,4,86792,5158.8,412
CR0060,2025-09,2,57744,5828.5,532
CR0060,2025-10,6,60220,4846.8,365
CR0060,2025-11,6,91256,7603.3,1245
CR0060,2025-12,0,0,0.0,0
CR0061,2025-01,2,19306,2565.4,146
CR0061,2025-02,0,0,0.0,0
CR0061,2025-03,4,24404,2984.0,207
CR0061,2025-04,3,21126,1236.2,159
CR0061,2025-05,0,0,0.0,0
CR0061,2025-06,5,23927,3453.2,252
CR0061,2025-07,7,15436,2120.0,187
CR0061,2025-08,4,41000,4012.6,240
CR0061,2025-09,1,32935,2029.1,181
CR0061,2025-10,7,29503,3997.1,228
CR0061,2025-11,4,22959,1686.3,333
CR0061,2025-12,3,24972,1747.7,212
CR0062,2025-01,4,211506,25098.3,1218
CR0062,2025-02,7,133568,9526.3,1601
CR0062,2025-03,8,190759,14895.0,992
CR0062,2025-04,7,216795,26069.4,1778
CR0062,2025-05,4,232142,16501.7,2572
CR0062,2025-06,6,221476,22828.8,2182
CR0062,2025-07,9,202158,24005.2,2427
CR0062,2025-08,5,303758,28882.9,1265
CR0062,2025-09,11,253931,24688.0,2610
CR0062,2025-10,8,284309,20892.6,4008
CR0062,2025-11,5,165684,17919.2,1519
CR0062,2025-12,4,243225,16367.6,2877
CR0063,2025-01,2,73105,8092.9,339
CR0063,2025-02,3,78225,7199.4,640
CR0063,2025-03,4,69363,4752.6,772
CR0063,2025-04,7,89015,5617.6,910
CR0063,2025-05,7,74445,8922.5,530
CR0063,2025-06,4,73933,4573.4,326
CR0063,2025-07,5,66757,9019.8,710
CR0063,2025-08,4,101622,11766.0,805
CR0063,2025-09,9,75066,8268.3,1013
CR0063,2025-10,6,115713,11005.3,1467
CR0063,2025-11,0,0,0.0,0
CR0063,2025-12,7,65043,5304.9,761
CR0064,2025-01,4,14462,1213.8,155
CR0064,2025-02,5,20527,2197.7,195
CR0064,2025-03,4,32733,3617.5,222
CR0064,2025-04,4,23451,1904.3,109
CR0064,2025-05,0,0,0.0,0
CR0064,2025-06,4,25698,2873.3,356
CR0064,2025-07,1,23785,1959.8,171
CR0064,2025-08,9,26989,1785.3,264
CR0064,2025-09,4,24507,2485.8,300
CR0064,2025-10,4,24576,2384.8,315
CR0064,2025-11,3,32581,4436.8,229
CR0064,2025-12,4,19214,1664.3,95
CR0065,2025-01,11,102905,11985.1,486
CR0065,2025-02,5,189647,15540.6,1153
CR0065,2025-03,9,132629,16691.9,1121
CR0065,2025-04,9,214547,21954.4,1378
CR0065,2025-05,8,122900,17507.3,1410
CR0065,2025-06,8,184171,22216.8,2506
CR0065,2025-07,8,127488,12959.6,1120
CR0065,2025-08,6,108160,10834.7,1140
CR0065,2025-09,0,0,0.0,0
CR0065,2025-10,15,196930,21943.7,1154
CR0065,2025-11,11,111283,11307.5,1028
CR0065,2025-12,7,104684,7883.0,938
CR0066,2025-01,9,34738,2452.7,200
CR0066,2025-02,6,25210,1830.4,329
CR0066,2025-03,6,16688,2327.4,140
CR0066,2025-04,4,17220,1988.8,79
CR0066,2025-05,5,20375,1980.8,194
CR0066,2025-06,2,26823,3206.4,267
CR0066,2025-07,7,15692,957.0,232
CR0066,2025-08,4,21782,3008.5,193
CR0066,2025-09,4,20176,2252.8,117
CR0066,2025-10,0,0,0.0,0
CR0066,2025-11,4,18428,1551.4,176
CR0066,2025-12,4,20240,2081.3,203
CR0067,2025-01,6,39332,4320.3,495
CR0067,2025-02,6,60995,7203.1,433
CR0067,2025-03,7,52299,7770.9,239
CR0067,2025-04,5,44420,3236.6,234
CR0067,2025-05,5,34587,2527.4,461
CR0067,2025-06,7,58938,3464.4,549
CR0067,2025-07,3,62818,6716.0,505
CR0067,2025-08,5,82929,8647.4,489
CR0067,2025-09,6,55775,5500.5,302
CR0067,2025-10,8,78156,5757.6,626
CR0067,2025-11,2,61217,3932.9,712
CR0067,2025-12,5,70852,8829.9,933
CR0068,2025-01,5,65939,8835.4,568
CR0068,2025-02,3,74337,8780.6,486
CR0068,2025-03,0,0,0.0,0
CR0068,2025-04,7,65346,4375.1,333
CR0068,2025-05,0,0,0.0,0
CR0068,2025-06,5,70541,10506.1,580
CR0068,2025-07,0,0,0.0,0
CR0068,2025-08,3,79588,10315.6,539
CR0068,2025-09,0,0,0.0,0
CR0068,2025-10,0,0,0.0,0
CR0068,2025-11,2,63457,4419.0,657
CR0068,2025-12,6,159569,21278.1,1114
CR0069,2025-01,6,136270,10511.6,1818
CR0069,2025-02,7,82962,10066.5,1091
CR0069,2025-03,4,119319,11915.5,1467
CR0069,2025-04,6,161290,11140.7,857
CR0069,2025-05,2,119650,17542.6,729
CR0069,2025-06,0,0,0.0,0
CR0069,2025-07,7,125569,14899.9,946
CR0069,2025-08,3,81583,6800.1,1222
CR0069,2025-09,6,188495,17603.7,1840
CR0069,2025-10,6,202343,25392.6,1676
CR0069,2025-11,5,148479,17266.1,1904
CR0069,2025-12,0,0,0.0,0
CR0070,2025-01,3,93650,9686.2,723
CR0070,2025-02,0,0,0.0,0
CR0070,2025-03,0,0,0.0,0
CR0070,2025-04,6,93276,7736.6,1278
CR0070,2025-05,7,129589,10138.2,722
CR0070,2025-06,5,84697,8056.7,966
CR0070,2025-07,8,147406,10926.4,1291
CR0070,2025-08,5,157367,12084.5,1551
CR0070,2025-09,5,141833,10863.5,638
CR0070,2025-10,0,0,0.0,0
CR0070,2025-11,6,115845,13733.8,1246
CR0070,2025-12,9,150227,17304.0,1147
CR0071,2025-01,2,11775,1053.5,103
CR0071,2025-02,0,0,0.0,0
CR0071,2025-03,6,17863,1435.0,186
CR0071,2025-04,4,12660,771.0,115
CR0071,2025-05,2,15040,1554.1,144
CR0071,2025-06,2,17678,1310.2,150
CR0071,2025-07,7,10751,959.0,140
CR0071,2025-08,0,0,0.0,0
CR0071,2025-09,7,12281,1245.1,106
CR0071,2025-10,5,10462,989.2,138
CR0071,2025-11,7,18306,2382.8,132
CR0071,2025-12,5,19710,1831.2,287
CR0072,2025-01,4,129070,16424.3,1545
CR0072,2025-02,3,76362,6928.9,523
CR0072,2025-03,8,166196,20465.9,2104
CR0072,2025-04,8,78504,4968.5,840
CR0072,2025-05,9,112175,11044.1,637
CR0072,2025-06,7,153651,21906.4,1763
CR0072,2025-07,8,141414,13846.9,761
CR0072,2025-08,3,230870,29895.6,3408
CR0072,2025-09,8,116874,16365.5,901
CR0072,2025-10,11,218982,13548.1,932
CR0072,2025-11,7,149353,20972.2,2203
CR0072,2025-12,8,145525,17698.5,743
CR0073,2025-01,0,0,0.0,0
CR0073,2025-02,6,15334,2223.1,188
CR0073,2025-03,3,14041,1516.8,115
CR0073,2025-04,4,12584,1090.7,57
CR0073,2025-05,3,19222,2196.7,162
CR0073,2025-06,4,15196,1079.0,104
CR0073,2025-07,6,10393,1141.9,41
CR0073,2025-08,5,19620,2400.4,106
CR0073,2025-09,2,8172,1159.3,109
CR0073,2025-10,0,0,0.0,0
CR0073,2025-11,3,22825,3011.1,314
CR0073,2025-12,0,0,0.0,0
CR0074,2025-01,10,57520,3713.5,414
CR0074,2025-02,6,52738,4609.2,655
CR0074,2025-03,9,56905,7587.0,257
CR0074,2025-04,6,57212,7893.5,546
CR0074,2025-05,5,68180,7954.0,967
CR0074,2025-06,6,83870,10454.4,337
CR0074,2025-07,4,92748,7330.4,1051
CR0074,2025-08,7,60737,5213.9,248
CR0074,2025-09,5,67912,10081.6,916
CR0074,2025-10,2,54424,7110.5,746
CR0074,2025-11,5,73856,9808.1,1070
CR0074,2025-12,3,99187,9628.3,746
CR0075,2025-01,5,19887,1520.6,156
CR0075,2025-02,2,19374,1502.4,95
CR0075,2025-03,4,30023,2038.1,437
CR0075,2025-04,4,14620,1798.7,195
CR0075,2025-05,0,0,0.0,0
CR0075,2025-06,6,12360,1550.3,150
CR0075,2025-07,0,0,0.0,0
CR0075,2025-08,0,0,0.0,0
CR0075,2025-09,2,20028,2907.5,176
CR0075,2025-10,5,22978,2177.6,310
CR0075,2025-11,5,23745,2877.9,122
CR0075,2025-12,4,36513,2889.9,263
CR0076,2025-01,0,0,0.0,0
CR0076,2025-02,4,25829,1739.4,364
CR0076,2025-03,3,39718,3541.9,540
CR0076,2025-04,3,19580,2361.2,276
CR0076,2025-05,3,24425,1931.4,272
CR0076,2025-06,3,38553,3124.5,433
CR0076,2025-07,2,41772,3850.9,375
CR0076,2025-08,5,22348,2773.0,330
CR0076,2025-09,0,0,0.0,0
CR0076,2025-10,3,28429,2004.2,422
CR0076,2025-11,2,36700,4826.0,216
CR0076,2025-12,0,0,0.0,0
CR0077,2025-01,4,141803,12722.3,1177
CR0077,2025-02,3,118173,7826.2,1334
CR0077,2025-03,5,168660,20979.6,2112
CR0077,2025-04,6,135151,9338.9,1184
CR0077,2025-05,6,128257,12930.6,1752
CR0077,2025-06,6,123465,12980.5,578
CR0077,2025-07,10,89435,7478.8,973
CR0077,2025-08,7,177899,24111.4,1574
CR0077,2025-09,5,125336,7351.4,1872
CR0077,2025-10,5,169613,14402.9,1743
CR0077,2025-11,4,126955,9519.9,1269
CR0077,2025-12,6,189607,16613.7,1279
CR0078,2025-01,4,47487,3778.1,625
CR0078,2025-02,6,50851,7237.4,507
CR0078,2025-03,4,56312,6892.7,709
CR0078,2025-04,0,0,0.0,0
CR0078,2025-05,4,61073,6254.8,875
CR0078,2025-06,6,51226,6844.6,286
CR0078,2025-07,7,57630,8105.3,786
CR0078,2025-08,5,56415,6970.6,457
CR0078,2025-09,12,28939,3628.5,338
CR0078,2025-10,3,63050,8895.8,687
CR0078,2025-11,5,69014,4788.5,419
CR0078,2025-12,6,58576,5466.4,870
CR0079,2025-01,4,20450,1725.6,284
CR0079,2025-02,5,20763,1790.3,168
CR0079,2025-03,0,0,0.0,0
CR0079,2025-04,3,16701,2136.2,103
CR0079,2025-05,1,14425,1076.1,95
CR0079,2025-06,2,18775,2792.3,113
CR0079,2025-07,2,13222,1545.6,188
CR0079,2025-08,0,0,0.0,0
CR0079,2025-09,3,13601,1587.6,173
CR0079,2025-10,3,29224,3910.6,194
CR0079,2025-11,5,11813,1137.5,59
CR0079,2025-12,3,29031,2328.4,195
CR0080,2025-01,9,151220,13950.8,1041
CR0080,2025-02,6,213820,14350.5,2807
CR0080,2025-03,6,162448,13211.9,1095
CR0080,2025-04,0,0,0.0,0
CR0080,2025-05,1,211222,22112.7,1666
CR0080,2025-06,8,164627,17829.2,1287
CR0080,2025-07,7,155290,21952.4,2186
CR0080,2025-08,6,195262,24151.5,1072
CR0080,2025-09,5,214127,21421.0,1819
CR0080,2025-10,4,270952,40631.5,3612
CR0080,2025-11,3,158471,11847.0,2029
CR0080,2025-12,0,0,0.0,0
CR0081,2025-01,10,201649,14762.1,2901
CR0081,2025-02,6,142607,17448.5,661
CR0081,2025-03,6,171227,13925.4,2539
CR0081,2025-04,6,160899,17003.6,1729
CR0081,2025-05,4,147982,20634.2,2085
CR0081,2025-06,4,174989,21455.2,1813
CR0081,2025-07,10,160078,19088.4,1554
CR0081,2025-08,9,132602,17158.9,1595
CR0081,2025-09,5,147190,14892.8,1862
CR0081,2025-10,3,161097,15418.7,1585
CR0081,2025-11,4,141184,9363.2,1519
CR0081,2025-12,3,188843,12585.6,2533
CR0082,2025-01,7,338716,47812.6,2773
CR0082,2025-02,7,250765,21160.4,3585
CR0082,2025-03,12,302980,28431.7,4092
CR0082,2025-04,7,322961,45715.6,1733
CR0082,2025-05,12,373895,47058.8,1914
CR0082,2025-06,9,347994,34352.7,2500
CR0082,2025-07,7,219858,17142.1,2163
CR0082,2025-08,3,257916,16128.5,1664
CR0082,2025-09,11,201208,26005.4,2263
CR0082,2025-10,8,267376,35774.0,1971
CR0082,2025-11,10,333810,19948.6,2455
CR0082,2025-12,3,255399,19724.7,1570
CR0083,2025-01,14,266102,25487.6,2658
CR0083,2025-02,10,168972,21249.9,1705
CR0083,2025-03,7,208308,18311.3,874
CR0083,2025-04,9,151574,20255.9,1940
CR0083,2025-05,7,147396,11213.3,1232
CR0083,2025-06,9,138534,11025.6,1995
CR0083,2025-07,11,250983,15877.4,1845
CR0083,2025-08,9,210908,13565.6,1449
CR0083,2025-09,6,174333,12963.2,1404
CR0083,2025-10,10,218612,21598.9,1891
CR0083,2025-11,7,177476,14025.7,2225
CR0083,2025-12,10,268330,29589.8,1951
CR0084,2025-01,6,124432,16471.8,1801
CR0084,2025-02,9,70036,9734.4,989
CR0084,2025-03,6,90530,10534.3,937
CR0084,2025-04,9,107113,12323.1,978
CR0084,2025-05,6,80578,10860.6,446
CR0084,2025-06,6,86380,11100.5,549
CR0084,2025-07,4,105157,13204.8,906
CR0084,2025-08,9,125501,18212.8,595
CR0084,2025-09,10,99471,10318.5,1083
CR0084,2025-10,6,120367,8806.8,1607
CR0084,2025-11,5,127080,16490.4,1773
CR0084,2025-12,10,91664,10160.7,835
CR0085,2025-01,4,30586,2350.2,159
CR0085,2025-02,3,35804,3476.1,481
CR0085,2025-03,0,0,0.0,0
CR0085,2025-04,2,47570,3067.6,314
CR0085,2025-05,4,44638,2970.3,228
CR0085,2025-06,7,51742,5038.8,264
CR0085,2025-07,6,41773,4115.2,531
CR0085,2025-08,8,45825,5079.7,453
CR0085,2025-09,3,66495,6327.0,356
CR0085,2025-10,4,38099,5327.9,475
CR0085,2025-11,3,41046,2575.1,209
CR0085,2025-12,4,42203,4622.9,609
CR0086,2025-01,2,86389,8647.8,598
CR0086,2025-02,9,104123,8290.5,1391
CR0086,2025-03,4,102309,9128.8,1174
CR0086,2025-04,2,149075,19970.9,2200
CR0086,2025-05,8,103596,10063.5,1450
CR0086,2025-06,6,139451,17607.2,2035
CR0086,2025-07,4,113292,14172.9,485
CR0086,2025-08,3,120757,14607.8,1120
CR0086,2025-09,3,148063,18871.2,1312
CR0086,2025-10,5,91448,11190.5,373
CR0086,2025-11,0,0,0.0,0
CR0086,2025-12,9,108209,15897.7,1524
CR0087,2025-01,7,38261,4929.6,264
CR0087,2025-02,7,76440,4555.2,803
CR0087,2025-03,7,48620,4381.7,395
CR0087,2025-04,0,0,0.0,0
CR0087,2025-05,8,45582,6236.3,343
CR0087,2025-06,6,56660,5772.8,305
CR0087,2025-07,6,54102,4730.7,375
CR0087,2025-08,9,83148,7207.5,675
CR0087,2025-09,7,76518,11442.0,632
CR0087,2025-10,7,75901,10562.8,1091
CR0087,2025-11,5,60321,4447.0,726
CR0087,2025-12,8,117241,15782.3,1150
CR0088,2025-01,4,114582,8505.3,556
CR0088,2025-02,5,128712,11034.2,834
CR0088,2025-03,8,110392,6738.4,801
CR0088,2025-04,0,0,0.0,0
CR0088,2025-05,4,164286,12999.4,1115
CR0088,2025-06,5,236120,27730.1,1657
CR0088,2025-07,2,163522,11863.6,1126
CR0088,2025-08,8,165815,23069.4,2381
CR0088,2025-09,11,167321,20203.7,1817
CR0088,2025-10,7,204619,26013.2,1562
CR0088,2025-11,5,135886,9556.8,1615
CR0088,2025-12,6,173754,19625.2,2187
CR0089,2025-01,7,53751,4773.9,529
CR0089,2025-02,4,50599,4865.8,366
CR0089,2025-03,5,39684,3508.8,498
CR0089,2025-04,5,41795,2839.6,379
CR0089,2025-05,2,32913,1989.4,132
CR0089,2025-06,2,39771,3279.1,489
CR0089,2025-07,4,40935,5991.9,276
CR0089,2025-08,5,40529,5071.8,321
CR0089,2025-09,4,39229,5232.8,556
CR0089,2025-10,0,0,0.0,0
CR0089,2025-11,0,0,0.0,0
CR0089,2025-12,0,0,0.0,0
CR0090,2025-01,3,8492,661.9,60
CR0090,2025-02,4,9128,965.5,95
CR0090,2025-03,6,9020,1268.6,118
CR0090,2025-04,2,8795,1277.3,57
CR0090,2025-05,0,0,0.0,0
CR0090,2025-06,3,11831,1281.0,159
CR0090,2025-07,2,9353,1083.9,139
CR0090,2025-08,5,12103,1032.0,169
CR0090,2025-09,6,8687,992.3,118
CR0090,2025-10,4,8900,757.9,50
CR0090,2025-11,6,15967,1793.9,92
CR0090,2025-12,2,5857,515.4,73
CR0091,2025-01,7,203734,27696.6,1151
CR0091,2025-02,6,284532,21742.5,4160
CR0091,2025-03,0,0,0.0,0
CR0091,2025-04,6,184352,18407.1,2532
CR0091,2025-05,6,127511,7494.0,582
CR0091,2025-06,3,322500,38781.3,4430
CR0091,2025-07,6,138494,12442.2,752
CR0091,2025-08,3,269340,36369.0,3650
CR0091,2025-09,0,0,0.0,0
CR0091,2025-10,7,233114,23783.1,3023
CR0091,2025-11,0,0,0.0,0
CR0091,2025-12,5,242572,18343.3,1501
CR0092,2025-01,6,168079,11593.3,2379
CR0092,2025-02,9,192101,21858.1,778
CR0092,2025-03,6,137494,15960.6,1869
CR0092,2025-04,0,0,0.0,0
CR0092,2025-05,4,109509,15705.6,1077
CR0092,2025-06,4,205534,21635.6,2875
CR0092,2025-07,0,0,0.0,0
CR0092,2025-08,10,184852,21219.6,2129
CR0092,2025-09,5,187607,25083.1,1059
CR0092,2025-10,5,179079,19378.2,1840
CR0092,2025-11,8,301113,23348.2,4488
CR0092,2025-12,5,247833,23870.3,3129
CR0093,2025-01,7,290081,28345.0,3937
CR0093,2025-02,7,185625,11662.7,2026
CR0093,2025-03,6,349282,30062.6,2246
CR0093,2025-04,5,351378,29521.9,3586
CR0093,2025-05,9,186960,18010.8,1330
CR0093,2025-06,7,165713,16828.3,2236
CR0093,2025-07,7,237751,18942.3,3506
CR0093,2025-08,12,355832,53166.2,4241
CR0093,2025-09,10,129476,15085.6,1805
CR0093,2025-10,7,189291,21129.0,2501
CR0093,2025-11,9,226086,13540.1,2657
CR0093,2025-12,4,145162,11253.3,1253
CR0094,2025-01,5,11423,1088.3,78
CR0094,2025-02,2,16331,1819.9,81
CR0094,2025-03,0,0,0.0,0
CR0094,2025-04,4,11158,1246.4,122
CR0094,2025-05,4,12269,1656.6,97
CR0094,2025-06,3,18924,1319.4,247
CR0094,2025-07,5,9619,827.2,143
CR0094,2025-08,1,18742,2151.9,113
CR0094,2025-09,2,17826,2662.6,243
CR0094,2025-10,2,13496,1475.9,201
CR0094,2025-11,0,0,0.0,0
CR0094,2025-12,0,0,0.0,0
CR0095,2025-01,3,38130,4128.4,531
CR0095,2025-02,0,0,0.0,0
CR0095,2025-03,2,34829,4546.0,174
CR0095,2025-04,3,43718,3602.3,396
CR0095,2025-05,7,36930,3595.1,196
CR0095,2025-06,2,54122,7664.0,744
CR0095,2025-07,0,0,0.0,0
CR0095,2025-08,5,57006,3979.6,265
CR0095,2025-09,5,70133,7453.5,842
CR0095,2025-10,0,0,0.0,0
CR0095,2025-11,6,35000,4852.9,382
CR0095,2025-12,4,45191,5470.5,601
CR0096,2025-01,5,301695,25584.8,2639
CR0096,2025-02,9,222886,19964.8,940
CR0096,2025-03,9,291506,32526.0,1915
CR0096,2025-04,10,237799,25776.1,1721
CR0096,2025-05,5,266337,30192.3,1831
CR0096,2025-06,9,249763,19838.1,1386
CR0096,2025-07,13,213724,18105.2,2140
CR0096,2025-08,12,283138,16896.1,1637
CR0096,2025-09,11,461160,46739.0,2734
CR0096,2025-10,5,399337,33791.5,3440
CR0096,2025-11,6,263992,19404.8,1923
CR0096,2025-12,8,372875,54307.5,5200
CR0097,2025-01,5,272517,40721.4,2638
CR0097,2025-02,9,231840,20888.0,1030
CR0097,2025-03,9,272651,17308.9,3057
CR0097,2025-04,11,303913,37357.9,4165
CR0097,2025-05,9,240766,25121.6,3115
CR0097,2025-06,6,213485,31869.9,937
CR0097,2025-07,11,179077,13197.4,1675
CR0097,2025-08,14,162367,14943.5,748
CR0097,2025-09,0,0,0.0,0
CR0097,2025-10,13,190065,19097.7,2050
CR0097,2025-11,7,222783,14112.2,2078
CR0097,2025-12,9,285553,39210.2,1917
CR0098,2025-01,5,23390,3364.7,163
CR0098,2025-02,8,24077,3223.5,321
CR0098,2025-03,4,42484,4497.6,227
CR0098,2025-04,5,34766,3010.6,426
CR0098,2025-05,2,32279,2388.5,218
CR0098,2025-06,7,22177,2223.7,124
CR0098,2025-07,0,0,0.0,0
CR0098,2025-08,6,45847,3644.9,480
CR0098,2025-09,9,34660,2149.4,334
CR0098,2025-10,5,41498,4135.8,303
CR0098,2025-11,2,46079,4110.4,502
CR0098,2025-12,10,44504,5623.8,651
CR0099,2025-01,8,118802,14989.6,1501
CR0099,2025-02,4,72924,10254.4,1027
CR0099,2025-03,0,0,0.0,0
CR0099,2025-04,7,116089,6979.0,1606
CR0099,2025-05,3,118228,15268.4,675
CR0099,2025-06,0,0,0.0,0
CR0099,2025-07,5,153027,11910.3,1425
CR0099,2025-08,4,213892,14084.5,2937
CR0099,2025-09,5,95282,8562.5,858
CR0099,2025-10,10,179254,21691.8,2593
CR0099,2025-11,7,186300,10974.2,2679
CR0099,2025-12,8,150837,14505.7,1501
CR0100,2025-01,12,99612,13645.4,1193
CR0100,2025-02,14,137084,15064.3,817
CR0100,2025-03,8,146289,9296.1,1747
CR0100,2025-04,5,87638,11340.6,922
CR0100,2025-05,7,72785,8090.1,351
CR0100,2025-06,9,155545,10476.6,1342
CR0100,2025-07,9,99456,6374.0,678
CR0100,2025-08,5,101207,12413.3,590
CR0100,2025-09,6,108095,10312.7,637
CR0100,2025-10,5,90271,11873.2,937
CR0100,2025-11,9,103840,13118.3,1373
CR0100,2025-12,14,133449,11563.0,1285
CR0101,2025-01,0,0,0.0,0
CR0101,2025-02,3,18397,1670.9,190
CR0101,2025-03,3,22154,1952.3,119
CR0101,2025-04,2,23023,2086.4,197
CR0101,2025-05,7,16984,1215.0,155
CR0101,2025-06,2,19615,1790.0,254
CR0101,2025-07,5,22288,3068.8,288
CR0101,2025-08,2,17442,1827.5,187
CR0101,2025-09,4,15994,1560.8,104
CR0101,2025-10,7,19490,1567.8,111
CR0101,2025-11,3,11443,1365.1,52
CR0101,2025-12,3,25799,2355.4,253
CR0102,2025-01,0,0,0.0,0
CR0102,2025-02,0,0,0.0,0
CR0102,2025-03,3,17953,2242.7,239
CR0102,2025-04,4,17576,2175.1,143
CR0102,2025-05,0,0,0.0,0
CR0102,2025-06,6,9403,909.2,98
CR0102,2025-07,0,0,0.0,0
CR0102,2025-08,4,21975,3182.1,219
CR0102,2025-09,4,19763,1816.9,142
CR0102,2025-10,7,20734,2658.5,208
CR0102,2025-11,2,20616,1832.5,85
CR0102,2025-12,3,17652,2213.8,228
CR0103,2025-01,1,5166,701.1,50
CR0103,2025-02,5,6431,691.4,88
CR0103,2025-03,0,0,0.0,0
CR0103,2025-04,0,0,0.0,0
CR0103,2025-05,5,7520,443.1,109
CR0103,2025-06,3,8274,528.3,67
CR0103,2025-07,4,4691,517.4,39
CR0103,2025-08,2,5668,681.3,25
CR0103,2025-09,0,0,0.0,0
CR0103,2025-10,6,9453,1334.1,75
CR0103,2025-11,8,10064,899.9,71
CR0103,2025-12,3,8561,1165.6,112
CR0104,2025-01,14,1405457,82894.8,20980
CR0104,2025-02,4,700581,87194.8,8591
CR0104,2025-03,10,1079268,86841.8,13612
CR0104,2025-04,10,971061,62258.1,4126
CR0104,2025-05,0,0,0.0,0
CR0104,2025-06,14,861985,81817.8,4861
CR0104,2025-07,0,0,0.0,0
CR0104,2025-08,16,1149543,142424.2,8092
CR0104,2025-09,10,682407,41301.4,6853
CR0104,2025-10,8,724032,61302.5,9186
CR0104,2025-11,12,952376,63488.6,14138
CR0104,2025-12,5,593149,35790.4,7059
CR0105,2025-01,3,10759,1469.1,145
CR0105,2025-02,0,0,0.0,0
CR0105,2025-03,2,9651,994.2,62
CR0105,2025-04,2,11778,826.7,139
CR0105,2025-05,1,9981,1009.3,124
CR0105,2025-06,5,11272,1541.3,131
CR0105,2025-07,6,13161,1530.3,78
CR0105,2025-08,6,11464,1394.2,46
CR0105,2025-09,0,0,0.0,0
CR0105,2025-10,2,16851,1411.7,193
CR0105,2025-11,0,0,0.0,0
CR0105,2025-12,1,14933,2159.7,201
CR0106,2025-01,10,70205,8094.7,845
CR0106,2025-02,3,60627,9055.8,709
CR0106,2025-03,4,55472,4383.4,298
CR0106,2025-04,5,75413,11161.2,442
CR0106,2025-05,5,59939,8385.4,898
CR0106,2025-06,8,73985,9730.1,654
CR0106,2025-07,3,63739,9179.5,697
CR0106,2025-08,3,102359,14234.0,1530
CR0106,2025-09,5,104339,6896.7,664
